2022-04-26 12:19:00,790 main WARN JNDI lookup class is not available because this JRE does not support JNDI. JNDI string lookups will not be available, continuing configuration. Ignoring java.lang.ClassNotFoundException: org.apache.logging.log4j.core.lookup.JndiLookup
2019-03-16 ,42138
2019-07-27 ,72256
2019-11-17 ,32100
2020-03-14 ,44239
2020-07-25 ,87636
2020-11-15 ,51003
2021-01-11 ,36106
2021-05-22 ,116533
2019-03-17 ,36824
2019-07-28 ,67672
2019-08-01 ,87706
2019-11-18 ,35621
2020-03-15 ,36140
2020-07-26 ,72734
2020-11-16 ,57607
2021-01-12 ,42298
2021-05-23 ,107583
2019-03-18 ,46532
2019-07-29 ,78766
2019-08-02 ,82260
2019-11-19 ,57419
2020-03-16 ,29481
2020-07-27 ,62474
2020-11-17 ,54480
2021-01-13 ,42522
2021-05-24 ,89253
2019-03-19 ,52981
2019-08-03 ,77285
2020-03-17 ,24331
2020-07-28 ,70368
2020-08-01 ,89044
2020-11-18 ,44054
2021-01-14 ,47832
2021-05-25 ,107020
2019-08-04 ,66868
2020-03-18 ,30496
2020-07-29 ,77064
2020-08-02 ,70067
2020-11-19 ,51425
2021-01-15 ,40508
2021-05-26 ,97887
2019-08-05 ,82393
2020-03-19 ,20842
2020-08-03 ,67219
2021-01-16 ,41189
2021-05-27 ,112623
2019-08-06 ,82515
2020-08-04 ,44588
2021-01-17 ,38831
2021-05-28 ,62798
2021-06-01 ,99566
2019-08-07 ,52193
2020-08-05 ,81812
2021-01-18 ,42740
2021-05-29 ,30057
2021-06-02 ,106592
2019-08-08 ,79609
2019-09-30 ,76553
2020-08-06 ,79130
2021-01-19 ,40592
2021-06-03 ,70048
2019-05-20 ,74489
2019-08-09 ,80280
2020-08-07 ,59956
2021-06-04 ,86681
2019-01-10 ,38971
2019-05-21 ,79254
2020-08-08 ,90237
2020-09-30 ,85791
2021-06-05 ,121382
2019-01-11 ,32805
2019-05-22 ,82007
2020-05-20 ,45558
2020-08-09 ,82767
2021-06-06 ,106225
2019-01-12 ,25131
2019-05-23 ,56575
2020-01-10 ,50800
2020-05-21 ,48560
2021-06-07 ,98140
2019-01-13 ,22752
2019-05-24 ,74857
2020-01-11 ,56538
2020-05-22 ,47441
2021-06-08 ,74853
2021-07-30 ,115761
2021-11-20 ,69550
2019-01-14 ,34970
2019-05-25 ,59492
2020-01-12 ,53121
2020-05-23 ,23012
2021-03-20 ,65047
2021-06-09 ,112229
2021-07-31 ,121910
2021-11-21 ,65376
2019-01-15 ,39068
2019-05-26 ,49950
2020-01-13 ,49438
