2019-10-08,225487
2019-10-09,228026
2019-10-10,248382
2019-10-11,249104
2019-10-12,228033
2019-10-13,197598
2019-10-14,182745
2019-10-15,236907
2019-10-16,239864
2019-10-17,256765
2019-10-18,260467
2019-10-19,240158
2019-10-20,213850
2019-10-21,212045
2019-10-22,239434
2019-10-23,244172
2019-10-24,254486
2019-10-25,252679
2019-10-26,244085
2019-10-27,207480
2019-10-28,215649
2019-10-29,237968
2019-10-30,241419
2019-10-31,241648
2019-11-01,276084
2019-11-02,249627
2019-11-03,211209
2019-11-04,218546
2019-11-05,229329
2019-11-06,244741
2019-11-07,258230
2019-11-08,269410
2019-11-09,244859
2019-11-10,204011
2019-11-11,187090
2019-11-12,242000
2019-11-13,252012
2019-11-14,260975
2019-11-15,257853
2019-11-16,258001
2019-11-17,209361
2019-11-18,228519
2019-11-19,235073
2019-11-20,249613
2019-11-21,261121
2019-11-22,247480
2019-11-23,240274
2019-11-24,205067
2019-11-25,211096
2019-11-26,224686
2019-11-27,208606
2019-11-28,138465
2019-11-29,164432
2019-11-30,190041
2019-12-01,182604
2019-12-02,208526
2019-12-03,249198
2019-12-04,250793
2019-12-05,272267
2019-12-06,274922
2019-12-07,267701
2019-12-08,222443
2019-12-09,225458
2019-12-10,246751
2019-12-11,267863
2019-12-12,278493
2019-12-13,278132
2019-12-14,263936
2019-12-15,233950
2019-12-16,236418
2019-12-17,256629
2019-12-18,267252
2019-12-19,286932
2019-12-20,274896
2019-12-21,227263
2019-12-22,179055
2019-12-23,180871
2019-12-24,164422
2019-12-25,101917
2019-12-26,146956
2019-12-27,169618
2019-12-28,172030
2019-12-29,165128
2019-12-30,174564
2019-12-31,169326
2020-01-01,169444
2020-01-02,162168
2020-01-03,183479
2020-01-04,182765
2020-01-05,164404
2020-01-06,179520
2020-01-07,201521
2020-01-08,217106
2020-01-09,231690
2020-01-10,228209
2020-01-11,217503
2020-01-12,186748
2020-01-13,209210
2020-01-14,217736
2020-01-15,217501
2020-01-16,239663
2020-01-17,243694
2020-01-18,190165
2020-01-19,175836
2020-01-20,161959
2020-01-21,213828
2020-01-22,221898
2020-01-23,232108
2020-01-24,233302
2020-01-25,223230
2020-01-26,188189
2020-01-27,189794
2020-01-28,215832
2020-01-29,227433
2020-01-30,243018
2020-01-31,236333
2020-02-01,211632
2020-02-02,193744
2020-02-03,194481
2020-02-04,216051
2020-02-05,231688
2020-02-06,242759
2020-02-07,252421
2020-02-08,219593
2020-02-09,182478
2020-02-10,211576
2020-02-11,220135
2020-02-12,236432
2020-02-13,246519
2020-02-14,258282
2020-02-15,202205
2020-02-16,165875
2020-02-17,148846
